出發日期,出發時間,出發機場代號,抵達時間,抵達機場代號,航空公司,停靠站數量,停留時間,飛行時間,是否過夜,機型,航班代碼,艙等,價格歷史
12月20日 週五,下午3:50。,TPE,下午3:34。,SFO,聯合航空,需轉機 1 次的航班。,2 小時 48 分鐘,15 小時 44 分鐘,No,Boeing 777,UA 852,經濟艙,"08/20 - $20,351, 08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $19,446, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, "
12月20日 週五,晚上11:55。,TPE,晚上11:55。,YVR,中華航空、加拿大航空,需轉機 1 次的航班。,2 小時 35 分鐘,16 小時,No,Boeing 777,CI 32,經濟艙,"09/13 - $31,132, 09/14 - $31,129, 09/15 - $31,129, 09/16 - $31,129, 09/17 - $31,110, 09/18 - $31,100, 09/19 - $35,654, 09/20 - $35,662, 09/21 - $35,660, 09/22 - $35,660, 09/23 - $82,035, 09/24 - $82,037, 09/25 - $82,045, 09/26 - $82,033, 09/27 - $82,030, 09/28 - $82,018, 09/29 - $82,018, 09/30 - $82,018, 10/01 - $31,077, 10/02 - $31,084, 10/03 - $31,104, 10/04 - $31,107, 10/05 - $35,673, 10/06 - $35,673, 10/07 - $29,173, 10/08 - $29,202, 10/09 - $29,189, 10/10 - $31,141, 10/11 - $31,143, 10/12 - $31,147, 10/13 - $31,147, 10/14 - $31,147, 10/15 - $31,135, 10/16 - $29,189, 10/17 - $29,189, 10/18 - $27,563"
12月20日 週五,下午1:20。,TPE,下午1:20。,HKG,國泰航空,需轉機 1 次的航班。,1 小時 15 分鐘,16 小時,No,Airbus A330,CX 495,經濟艙,"08/20 - $33,704, 08/21 - $33,659, 08/22 - $33,646, 08/23 - $33,644, 08/24 - $33,657, 08/25 - $33,657, 08/26 - $33,657, 08/27 - $33,625, 08/28 - $33,624, 08/29 - $33,642, 08/30 - $33,654, 08/31 - $33,642, 09/01 - $32,621, 09/02 - $32,621, 09/03 - $32,639, 09/04 - $32,646, 09/05 - $32,653, 09/06 - $32,661, 09/07 - $32,648, 09/08 - $32,648, 09/09 - $32,648, 09/10 - $33,876, 09/11 - $33,884, 09/12 - $33,899, 09/13 - $33,894, 09/14 - $33,892, 09/15 - $33,892, 09/16 - $33,892, 09/17 - $29,959, 09/18 - $29,943, 09/19 - $29,950, 09/20 - $29,963, 09/21 - $29,960, 09/22 - $29,960, 09/23 - $29,960, 09/24 - $29,966, 09/25 - $29,977, 09/26 - $29,958, 09/27 - $29,953, 09/28 - $29,934, 09/29 - $29,934, 09/30 - $29,934, 10/01 - $29,903, 10/02 - $29,917, 10/03 - $29,949, 10/04 - $29,956, 10/05 - $29,981, 10/06 - $29,981, 10/07 - $29,981, 10/08 - $30,029, 10/09 - $30,008, 10/10 - $30,011, 10/11 - $30,016, 10/12 - $30,020, 10/13 - $30,020, 10/14 - $30,020, 10/15 - $30,002, 10/16 - $30,008, 10/17 - $30,009, 10/18 - $30,007, "
12月20日 週五,下午1:30。,TSA,下午2:05。,HND,全日空航空,需轉機 1 次的航班。,3 小時 35 分鐘,16 小時 35 分鐘,No,Boeing 787,NH 852,經濟艙,"08/20 - $36,212, 08/21 - $36,190, 08/22 - $36,186, 08/23 - $36,187, 08/24 - $36,192, 08/25 - $36,192, 08/26 - $36,192, 08/27 - $36,178, 08/28 - $36,401, 08/29 - $36,412, 08/30 - $36,417, 08/31 - $36,411, 09/01 - $36,411, 09/02 - $36,411, 09/03 - $31,020, 09/04 - $31,024, 09/05 - $31,024, 09/06 - $31,036, 09/07 - $31,031, 09/08 - $31,031, 09/09 - $31,031, 09/10 - $31,033, 09/11 - $31,035, 09/12 - $30,839, 09/13 - $30,839, 09/14 - $30,832, 09/15 - $30,832, 09/16 - $30,832, 09/17 - $30,817, 09/18 - $30,810, 09/19 - $36,212, 09/20 - $36,217, 09/21 - $30,812, 09/22 - $30,812, 09/23 - $30,812, 09/24 - $36,212, 09/25 - $36,221, 09/26 - $36,209, 09/27 - $30,806, 09/28 - $30,792, 09/29 - $30,792, 09/30 - $36,192, 10/01 - $30,782, 10/02 - $30,787, 10/03 - $30,806, 10/04 - $22,856, 10/05 - $22,867, 10/06 - $20,887, 10/07 - $20,887, 10/08 - $20,913, 10/09 - $20,901, 10/10 - $22,882, 10/11 - $22,883, 10/12 - $20,906, 10/13 - $20,906, 10/14 - $20,906, 10/15 - $20,895, 10/16 - $20,898, 10/17 - $22,878, 10/18 - $36,227, "
12月20日 週五,晚上8:15。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,2 小時 5 分鐘,16 小時 40 分鐘,No,Airbus A350,CX 531,經濟艙,"08/20 - $29,804, 08/21 - $29,759, 08/22 - $29,746, 08/23 - $29,744, 08/24 - $29,757, 08/25 - $29,757, 08/26 - $29,757, 08/27 - $29,725, 08/28 - $29,724, 08/29 - $29,742, 08/30 - $29,742, 08/31 - $29,742, 09/01 - $28,721, 09/02 - $28,721, 09/03 - $28,739, 09/04 - $28,746, 09/05 - $28,753, 09/06 - $28,761, 09/07 - $28,748, 09/08 - $28,748, 09/09 - $29,978, 09/10 - $29,976, 09/11 - $17,474, 09/12 - $17,489, 09/13 - $24,634, 09/14 - $24,632, 09/15 - $24,632, 09/16 - $24,632, 09/17 - $29,959, 09/18 - $29,943, 09/19 - $29,950, 09/20 - $29,963, 09/21 - $29,960, 09/22 - $29,960, 09/23 - $29,960, 09/24 - $29,966, 09/25 - $29,977, 09/26 - $29,958, 09/27 - $29,953, 09/28 - $29,934, 09/29 - $29,934, 09/30 - $29,934, 10/01 - $29,903, 10/02 - $29,917, 10/03 - $29,949, 10/04 - $29,956, 10/05 - $29,981, 10/06 - $29,981, 10/07 - $29,981, 10/08 - $30,029, 10/09 - $30,008, 10/10 - $30,011, 10/11 - $30,016, 10/12 - $30,020, 10/13 - $30,020, 10/14 - $30,020, 10/15 - $30,002, 10/16 - $30,008, 10/17 - $30,009, 10/18 - $30,007, "
12月20日 週五,上午8:20。,TPE,上午9:05。,HKG,國泰航空,需轉機 1 次的航班。,1 小時 55 分鐘,16 小時 45 分鐘,No,Boeing 777,CX 407,經濟艙,"08/20 - $21,844, 08/21 - $21,799, 08/22 - $21,786, 08/23 - $21,784, 08/24 - $21,797, 08/25 - $21,797, 08/26 - $21,797, 08/27 - $21,765, 08/28 - $21,764, 08/29 - $21,782, 08/30 - $21,794, 08/31 - $21,782, 09/01 - $20,761, 09/02 - $20,761, 09/03 - $20,779, 09/04 - $20,779, 09/05 - $20,793, 09/06 - $20,801, 09/07 - $20,788, 09/08 - $20,788, 09/09 - $20,788, 09/10 - $22,016, 09/11 - $19,424, 09/12 - $17,489, 09/13 - $17,484, 09/14 - $17,482, 09/15 - $17,482, 09/16 - $17,482, 09/17 - $17,449, 09/18 - $17,433, 09/19 - $17,440, 09/20 - $17,453, 09/21 - $17,450, 09/22 - $17,450, 09/23 - $17,450, 09/24 - $17,456, 09/25 - $17,467, 09/26 - $17,448, 09/27 - $17,443, 09/28 - $17,424, 09/29 - $17,424, 09/30 - $17,424, 10/01 - $17,393, 10/02 - $17,407, 10/03 - $17,439, 10/04 - $17,446, 10/05 - $17,471, 10/06 - $17,471, 10/07 - $17,471, 10/08 - $17,519, 10/09 - $17,498, 10/10 - $17,501, 10/11 - $17,506, 10/12 - $17,510, 10/13 - $17,510, 10/14 - $17,510, 10/15 - $17,492, 10/16 - $17,498, 10/17 - $17,499, 10/18 - $17,497, "
12月20日 週五,中午12:25。,TPE,下午1:20。,HKG,國泰航空,需轉機 1 次的航班。,2 小時 10 分鐘,16 小時 55 分鐘,No,Airbus A330,CX 461,經濟艙,"10/08 - $30,029, 10/09 - $30,008, 10/10 - $30,011, 10/11 - $30,016, 10/12 - $30,020, 10/13 - $30,020, 10/14 - $30,020, 10/15 - $30,002, 10/16 - $30,008, 10/17 - $30,009, 10/18 - $30,007, "
12月20日 週五,下午4:50。,TSA,下午5:50。,HND,全日空航空,需轉機 1 次的航班。,4 小時 10 分鐘,17 小時,No,Boeing 787,NH 854,經濟艙,"08/20 - $30,812, 08/21 - $30,790, 08/22 - $30,786, 08/23 - $30,787, 08/24 - $30,792, 08/25 - $30,792, 08/26 - $30,792, 08/27 - $27,328, 08/28 - $27,551, 08/29 - $27,562, 08/30 - $27,567, 08/31 - $27,561, 09/01 - $27,561, 09/02 - $27,561, 09/03 - $23,070, 09/04 - $23,074, 09/05 - $21,934, 09/06 - $21,941, 09/07 - $23,081, 09/08 - $27,581, 09/09 - $27,581, 09/10 - $27,583, 09/11 - $27,585, 09/12 - $22,889, 09/13 - $22,889, 09/14 - $22,882, 09/15 - $21,737, 09/16 - $21,737, 09/17 - $21,722, 09/18 - $22,860, 09/19 - $20,047, 09/20 - $20,052, 09/21 - $20,047, 09/22 - $20,047, 09/23 - $20,047, 09/24 - $21,717, 09/25 - $21,726, 09/26 - $21,714, 09/27 - $21,711, 09/28 - $21,697, 09/29 - $21,697, 09/30 - $21,697, 10/01 - $21,687, 10/02 - $21,692, 10/03 - $21,711, 10/04 - $20,876, 10/05 - $20,887, 10/06 - $20,887, 10/07 - $20,887, 10/08 - $20,913, 10/09 - $20,901, 10/10 - $20,902, 10/11 - $20,903, 10/12 - $20,906, 10/13 - $20,906, 10/14 - $20,906, 10/15 - $20,895, 10/16 - $20,898, 10/17 - $20,898, 10/18 - $20,897, "
12月20日 週五,下午4:35。,TPE,下午5:45。,HKG,長榮航空、聯合航空,需轉機 1 次的航班。,2 小時 35 分鐘,17 小時 10 分鐘,No,Boeing 787-10,BR 871,經濟艙,"08/20 - $24,818, 08/21 - $24,788, 08/22 - $24,780, 08/23 - $24,780, 08/24 - $24,787, 08/25 - $24,787, 08/26 - $24,787, 08/27 - $24,765, 08/28 - $24,765, 08/29 - $24,777, 08/30 - $24,784, 08/31 - $24,778, 09/01 - $24,786, 09/02 - $24,786, 09/03 - $24,799, 09/04 - $24,806, 09/05 - $24,811, 09/06 - $30,461, 09/07 - $30,452, 09/08 - $30,372, 09/09 - $30,372, 09/10 - $30,369, 09/11 - $30,375, 09/12 - $30,179, 09/13 - $30,175, 09/14 - $30,172, 09/15 - $33,623, 09/16 - $33,623, 09/17 - $33,600, 09/18 - $33,589, 09/19 - $22,829, 09/20 - $22,838, 09/21 - $30,150, 09/22 - $30,150, 09/23 - $30,150, 09/24 - $30,153, 09/25 - $30,162, 09/26 - $30,148, 09/27 - $30,145, 09/28 - $30,131, 09/29 - $24,486, 09/30 - $24,486, 10/01 - $25,575, 10/02 - $30,086, 10/03 - $22,793, 10/04 - $23,634, 10/05 - $23,652, 10/06 - $23,652, 10/07 - $23,652, 10/08 - $23,687, 10/09 - $23,672, 10/10 - $23,673, 10/11 - $23,677, 10/12 - $23,681, 10/13 - $23,681, 10/14 - $23,681, 10/15 - $23,667, 10/16 - $23,672, 10/17 - $23,672, 10/18 - $23,670, "
12月20日 週五,下午1:40。,TPE,下午2:50。,ICN,韓亞航空,需轉機 1 次的航班。,3 小時 40 分鐘,17 小時 10 分鐘,No,Airbus A380,OZ 712,經濟艙,"08/20 - $22,898, 08/21 - $22,879, 08/22 - $22,874, 08/23 - $22,874, 08/24 - $22,878, 08/25 - $22,878, 08/26 - $22,878, 08/27 - $22,865, 08/28 - $22,865, 08/29 - $22,875, 08/30 - $26,463, 08/31 - $26,462, 09/01 - $26,462, 09/02 - $26,462, 09/03 - $28,863, 09/04 - $22,886, 09/05 - $28,870, 09/06 - $28,874, 09/07 - $28,868, 09/08 - $26,476, 09/09 - $22,888, 09/10 - $28,866, 09/11 - $28,870, 09/12 - $31,062, 09/13 - $30,852, 09/14 - $30,850, 09/15 - $30,850, 09/16 - $30,850, 09/17 - $30,835, 09/18 - $30,828, 09/19 - $30,832, 09/20 - $30,837, 09/21 - $30,834, 09/22 - $30,834, 09/23 - $30,834, 09/24 - $30,836, 09/25 - $30,842, 09/26 - $28,232, 09/27 - $28,230, 09/28 - $28,221, 09/29 - $28,221, 09/30 - $28,221, 10/01 - $28,211, 10/02 - $28,216, 10/03 - $28,232, 10/04 - $28,235, 10/05 - $28,245, 10/06 - $28,245, 10/07 - $28,245, 10/08 - $28,267, 10/09 - $30,857, 10/10 - $30,859, 10/11 - $30,861, 10/12 - $30,862, 10/13 - $30,862, 10/14 - $30,862, 10/15 - $30,853, 10/16 - $30,855, 10/17 - $30,854, 10/18 - $30,854, "
12月20日 週五,晚上7:40。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,2 小時 40 分鐘,17 小時 15 分鐘,No,Boeing 777,CX 451,經濟艙,"08/20 - $29,804, 08/21 - $29,759, 08/22 - $29,746, 08/23 - $29,744, 08/24 - $29,757, 08/25 - $29,757, 08/26 - $29,757, 08/27 - $29,725, 08/28 - $29,724, 08/29 - $29,742, 08/30 - $29,754, 08/31 - $29,742, 09/01 - $28,721, 09/02 - $28,721, 09/03 - $28,739, 09/04 - $28,746, 09/05 - $28,753, 09/06 - $28,761, 09/07 - $28,748, 09/08 - $28,748, 09/09 - $28,748, 09/10 - $29,976, 09/11 - $19,424, 09/12 - $17,489, 09/13 - $24,634, 09/14 - $24,632, 09/15 - $24,632, 09/16 - $24,632, 09/17 - $29,959, 09/18 - $29,943, 09/19 - $29,950, 09/20 - $29,963, 09/21 - $29,960, 09/22 - $29,960, 09/23 - $29,960, 09/24 - $29,966, 09/25 - $29,977, 09/26 - $29,958, 09/27 - $29,953, 09/28 - $29,934, 09/29 - $29,934, 09/30 - $29,934, 10/01 - $29,903, 10/02 - $29,917, 10/03 - $29,949, 10/04 - $29,956, 10/05 - $29,981, 10/06 - $29,981, 10/07 - $29,981, 10/08 - $30,029, 10/09 - $30,008, 10/10 - $30,011, 10/11 - $30,016, 10/12 - $30,020, 10/13 - $30,020, 10/14 - $30,020, 10/15 - $30,002, 10/16 - $30,008, 10/17 - $30,009, 10/18 - $30,007, "
12月20日 週五,中午12:25。,TPE,下午1:40。,ICN,大韓航空,需轉機 1 次的航班。,3 小時 50 分鐘,17 小時 15 分鐘,No,Boeing 787-10,KE 186,經濟艙,"08/19 - $33,617, 08/20 - $32,538, 08/21 - $32,519, 08/22 - $37,714, 08/23 - $37,714, 08/24 - $37,718, 08/25 - $37,718, 08/26 - $37,718, 08/27 - $37,705, 08/28 - $37,705, 08/29 - $37,714, 08/30 - $37,717, 08/31 - $37,713, 09/01 - $37,713, 09/02 - $37,713, 09/03 - $37,722, 09/04 - $37,726, 09/05 - $37,729, 09/06 - $37,734, 09/07 - $37,727, 09/08 - $37,727, 09/09 - $37,577, 09/10 - $37,575, 09/11 - $37,520, 09/12 - $37,529, 09/13 - $37,528, 09/14 - $37,525, 09/15 - $37,525, 09/16 - $37,525, 09/17 - $37,510, 09/18 - $37,504, 09/19 - $37,507, 09/20 - $37,513, 09/21 - $37,510, 09/22 - $37,510, 09/23 - $37,510, 09/24 - $37,512, 09/25 - $37,518, 09/26 - $37,508, 09/27 - $37,506, 09/28 - $37,555, 09/29 - $37,555, 09/30 - $37,555, 10/01 - $37,487, 10/02 - $37,492, 10/03 - $37,508, 10/04 - $37,510, 10/05 - $37,521, 10/06 - $37,521, 10/07 - $37,521, 10/08 - $37,543, 10/09 - $37,533, 10/10 - $32,334, 10/11 - $32,336, 10/12 - $32,338, 10/13 - $32,338, 10/14 - $32,338, 10/15 - $32,329, 10/16 - $32,331, 10/17 - $32,330, 10/18 - $32,329"
12月20日 週五,上午11:10。,TPE,中午12:33。,SFO,聯合航空,需轉機 1 次的航班。,4 小時 25 分鐘,17 小時 23 分鐘,No,Boeing 777,UA 872,經濟艙,"08/20 - $20,351, 08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $20,116, 10/04 - $19,283, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, "
12月20日 週五,晚上7:30。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,2 小時 50 分鐘,17 小時 25 分鐘,No,Boeing 777,CX 565,經濟艙,"08/20 - $33,704, 08/21 - $33,659, 08/22 - $38,196, 08/23 - $33,644, 08/24 - $33,657, 08/25 - $33,657, 08/26 - $33,657, 08/27 - $33,625, 08/28 - $33,624, 08/29 - $33,642, 08/30 - $33,654, 08/31 - $33,642, 09/01 - $32,621, 09/02 - $28,721, 09/03 - $28,739, 09/04 - $32,646, 09/05 - $32,653, 09/06 - $32,661, 09/07 - $32,648, 09/08 - $32,648, 09/09 - $32,648, 09/10 - $33,876, 09/11 - $33,884, 09/12 - $29,999, 09/13 - $29,994, 09/14 - $29,992, 09/15 - $29,992, 09/16 - $29,992, 09/17 - $29,959, 09/18 - $29,943, 09/19 - $29,950, 09/20 - $29,963, 09/21 - $29,960, 09/22 - $29,960, 09/23 - $29,960, 09/24 - $29,966, 09/25 - $29,977, 09/26 - $29,958, 09/27 - $29,953, 09/28 - $29,934, 09/29 - $29,934, 09/30 - $29,934, 10/01 - $29,903, 10/02 - $29,917, 10/03 - $29,949, 10/04 - $29,956, 10/05 - $29,981, 10/06 - $29,981, 10/07 - $29,981, 10/08 - $30,029, 10/09 - $30,008, 10/10 - $30,011, 10/11 - $30,016, 10/12 - $30,016, 10/13 - $30,020, 10/14 - $30,020, 10/15 - $30,002, 10/16 - $30,008, 10/17 - $30,009, 10/18 - $30,007, "
12月20日 週五,下午4:25。,TSA,下午5:50。,HND,長榮航空、全日空航空,需轉機 1 次的航班。,4 小時 30 分鐘,17 小時 25 分鐘,No,Boeing 787-10,BR 190,經濟艙,"08/19 - $24,268, 08/20 - $24,249, 08/21 - $24,225, 08/22 - $24,220, 08/23 - $24,221, 08/24 - $24,227, 08/25 - $24,227, 08/26 - $24,227, 08/27 - $24,211, 08/28 - $68,120, 08/29 - $68,132, 08/30 - $68,138, 08/31 - $68,131, 09/01 - $68,131, 09/02 - $68,131, 09/03 - $68,141, 09/04 - $68,146, 09/05 - $68,152, 09/06 - $68,159, 09/07 - $68,153, 09/08 - $68,073, 09/09 - $68,073, 09/10 - $68,074, 09/11 - $68,077, 09/12 - $67,882, 09/13 - $67,881, 09/14 - $67,875, 09/15 - $67,875, 09/16 - $67,875, 09/17 - $67,858, 09/18 - $67,849, 09/19 - $67,852, 09/20 - $67,858, 09/21 - $67,853, 09/22 - $67,853, 09/23 - $67,853, 09/24 - $67,853, 09/25 - $67,862, 09/26 - $67,849, 09/27 - $67,846, 09/28 - $67,831, 09/29 - $67,831, 09/30 - $67,831, 10/01 - $67,818, 10/02 - $67,825, 10/03 - $67,845, 10/04 - $67,846, 10/05 - $67,846, 10/06 - $67,858, 10/07 - $67,858, 10/08 - $67,887, 10/09 - $67,874, 10/10 - $67,875, 10/11 - $67,877, 10/12 - $67,880, 10/13 - $67,880, 10/14 - $67,880, 10/15 - $67,867, 10/16 - $67,871, 10/17 - $67,871, 10/18 - $67,870"
12月20日 週五,下午3:50。,TPE,下午6:06。,SFO,聯合航空,需轉機 1 次的航班。,5 小時 20 分鐘,18 小時 16 分鐘,No,Boeing 777,UA 852,經濟艙,"08/20 - $20,351, 08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $20,116, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, "
12月20日 週五,下午6:35。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,3 小時 45 分鐘,18 小時 20 分鐘,No,Airbus A321neo,CX 473,經濟艙,"08/20 - $29,804, 08/21 - $29,759, 08/22 - $29,746, 08/23 - $29,744, 08/24 - $29,757, 08/25 - $29,757, 08/26 - $29,757, 08/27 - $29,725, 08/28 - $29,724, 08/29 - $29,742, 08/30 - $29,754, 08/31 - $29,742, 09/01 - $28,721, 09/02 - $28,721, 09/03 - $28,739, 09/04 - $28,746, 09/05 - $28,753, 09/06 - $28,761, 09/07 - $28,748, 09/08 - $28,748, 09/09 - $28,748, 09/10 - $29,976, 09/11 - $19,424, 09/12 - $17,489, 09/13 - $24,634, 09/14 - $24,632, 09/15 - $24,632, 09/16 - $24,632, 09/17 - $29,959, 09/18 - $29,943, 09/19 - $29,950, 09/20 - $29,963, 09/21 - $29,960, 09/22 - $29,960, 09/23 - $29,960, 09/24 - $29,966, 09/25 - $29,977, 09/26 - $29,958, 09/27 - $29,953, 09/28 - $29,934, 09/29 - $29,934, 09/30 - $29,934, 10/01 - $29,903, 10/02 - $29,917, 10/03 - $29,949, 10/04 - $29,956, 10/05 - $29,981, 10/06 - $29,981, 10/07 - $29,981, 10/08 - $30,029, 10/09 - $30,008, 10/10 - $30,011, 10/11 - $30,016, 10/12 - $30,020, 10/13 - $30,020, 10/14 - $30,020, 10/15 - $30,002, 10/16 - $30,008, 10/17 - $30,009, 10/18 - $30,007, "
12月20日 週五,上午10:45。,TPE,下午1:20。,HKG,國泰航空,需轉機 1 次的航班。,3 小時 40 分鐘,18 小時 35 分鐘,No,Boeing 777,CX 489,經濟艙,"08/20 - $29,804, 08/21 - $29,759, 08/22 - $29,746, 08/23 - $29,744, 08/24 - $29,757, 08/25 - $29,757, 08/26 - $29,757, 08/27 - $29,725, 08/28 - $29,724, 08/29 - $29,742, 08/30 - $29,754, 08/31 - $29,742, 09/01 - $28,721, 09/02 - $28,721, 09/03 - $28,739, 09/04 - $28,746, 09/05 - $28,753, 09/06 - $28,761, 09/07 - $28,748, 09/08 - $28,748, 09/09 - $28,748, 09/10 - $29,976, 09/11 - $19,424, 09/12 - $29,999, 09/13 - $29,994, 09/14 - $29,992, 09/15 - $29,992, 09/16 - $29,992, 09/17 - $29,959, 09/18 - $29,943, 09/19 - $29,950, 09/20 - $29,963, 09/21 - $29,960, 09/22 - $29,960, 09/23 - $29,960, 09/24 - $29,966, 09/25 - $29,977, 09/26 - $29,958, 09/27 - $29,953, 09/28 - $29,934, 09/29 - $29,934, 09/30 - $29,934, 10/01 - $29,903, 10/02 - $29,917, 10/03 - $29,949, 10/04 - $29,956, 10/05 - $29,981, 10/06 - $29,981, 10/07 - $29,981, 10/08 - $30,029, 10/09 - $30,008, 10/10 - $30,011, 10/11 - $30,016, 10/12 - $30,020, 10/13 - $30,020, 10/14 - $30,020, 10/15 - $30,002, 10/16 - $30,008, 10/17 - $30,008, 10/18 - $30,007, "
12月20日 週五,清晨7:15。,TSA,上午9:50。,HND,長榮航空、全日空航空,需轉機 1 次的航班。,5 小時 55 分鐘,18 小時 35 分鐘,No,Boeing 787-10,BR 192,經濟艙,"08/19 - $24,605, 08/20 - $24,585, 08/21 - $24,563, 08/22 - $24,557, 08/23 - $24,559, 08/24 - $24,565, 08/25 - $24,565, 08/26 - $24,565, 08/27 - $24,551, 08/28 - $68,461, 08/29 - $68,473, 08/30 - $68,479, 08/31 - $68,472, 09/01 - $68,505, 09/02 - $68,505, 09/03 - $68,512, 09/04 - $68,515, 09/05 - $68,523, 09/06 - $68,535, 09/07 - $68,531, 09/08 - $68,451, 09/09 - $68,451, 09/10 - $68,455, 09/11 - $68,458, 09/12 - $68,263, 09/13 - $68,264, 09/14 - $68,257, 09/15 - $68,257, 09/16 - $68,257, 09/17 - $68,242, 09/18 - $68,233, 09/19 - $68,233, 09/20 - $68,239, 09/21 - $68,232, 09/22 - $68,232, 09/23 - $68,232, 09/24 - $68,230, 09/25 - $68,239, 09/26 - $68,225, 09/27 - $68,222, 09/28 - $68,202, 09/29 - $68,202, 09/30 - $68,202, 10/01 - $68,194, 10/02 - $68,200, 10/03 - $68,221, 10/04 - $68,217, 10/05 - $68,228, 10/06 - $68,228, 10/07 - $68,228, 10/08 - $68,255, 10/09 - $68,241, 10/10 - $68,244, 10/11 - $68,243, 10/12 - $68,247, 10/13 - $68,247, 10/14 - $68,247, 10/15 - $68,232, 10/16 - $68,235, 10/17 - $68,236, 10/18 - $68,234"
